2017-12-11   81.10
2017-12-10   80.30
2017-12-09   80.40
2017-12-08   80.40
2017-12-07   79.50
2017-12-06   79.00
2017-12-05   79.50
2017-12-04   81.30
2017-12-03   81.60
2017-12-02   79.80
2017-12-01   81.10
2017-11-30   80.40
2017-11-29   80.00
2017-11-28   80.00
2017-11-27   79.70
2017-11-16   79.80
2017-11-15   79.30
2017-11-14   78.30
2017-11-13   79.60
2017-11-12   79.30
2017-11-11   78.70
2017-11-10   78.70
2017-11-09   78.20
2017-11-08   78.80
2017-11-07   80.00
2017-11-06   80.00
2017-11-05   78.90
2017-11-04   78.60
2017-11-03   79.80
2017-11-02   79.40
2017-10-27   78.20
2017-10-26   78.70
2017-10-25   77.90
2017-10-24   78.70
2017-10-23   78.90
2017-10-22   79.60
2017-10-21   79.50
2017-10-20   80.30
2017-10-19   79.20
2017-10-18   79.20
2017-10-08   80.30
2017-10-07   78.80
2017-10-06   78.50
2017-10-05   78.90
2017-10-04   78.80
2017-10-03   78.30
2017-10-02   79.50
2017-10-01   78.70
2017-09-30   78.10
2017-09-29   77.50
2017-09-28   77.90
2017-09-27   78.00
2017-09-26   78.60
2017-09-25   79.00
2017-09-24   77.90
2017-09-23   79.30
2017-09-22   78.90
2017-09-21   78.80
2017-09-20   78.80
2017-09-19   78.70
2017-09-18   81.70
2017-09-17   80.20
2017-09-15   78.80
2017-09-14   78.50
2017-09-13   79.50
2017-09-12   79.50
2017-09-11   79.80
2017-09-09   78.50
2017-09-08   78.90
2017-09-07   78.20
2017-09-06   78.50
2017-09-05   79.00
2017-09-04   79.80
2017-09-03   79.40
2017-09-02   78.50
2017-09-01   78.80
2017-08-31   78.10
2017-08-30   78.40
2017-08-29   78.20
2017-08-28   77.60
2017-08-27   77.10
2017-08-26   76.70
2017-08-25   77.70
2017-08-24   77.60
2017-08-23   77.00
2017-08-22   77.70
2017-08-21   77.80
2017-08-10   76.60
2017-08-09   77.60
2017-08-08   77.70
2017-08-07   77.70
2017-08-06   76.80
2017-08-05   77.10
2017-08-04   77.10
2017-08-03   76.90
2017-08-02   75.70
2017-08-01   76.50
2017-07-31   76.20
2017-07-30   78.30
2017-07-29   77.30
2017-07-28   75.90
2017-07-27   76.50
2017-07-26   77.10
2017-07-25   77.70
2017-07-24   77.00
2017-07-23   77.20
2017-07-22   76.40
2017-07-21   77.00
2017-07-20   75.90
2017-07-19   76.20
2017-07-18   77.80
2017-07-17   77.60
2017-07-16   78.80
2017-07-15   77.90
2017-07-14   78.70
2017-07-13   78.50
2017-07-12   79.20
2017-07-11   78.10
2017-07-10   78.90
2017-07-09   77.80
2017-07-07   78.70
2017-07-06   78.90
2017-07-05   77.50
2017-07-04   78.70
2017-07-03   77.40
2017-07-02   78.40
2017-06-24   77.80
2017-06-23   78.30
2017-06-22   77.80
2017-06-21   78.10
2017-06-20   78.60
2017-06-19   78.80
2017-06-18   80.60
2017-06-17   78.50
2017-06-16   78.70
2017-06-15   77.90
2017-06-14   78.80
2017-06-13   79.70
2017-06-12   79.90
2017-06-11   78.30
2017-06-10   79.20
2017-06-09   79.30
2017-06-08   78.40
2017-06-07   78.80
2017-06-06   79.60
2017-06-05   80.30
2017-06-04   81.70
2017-05-26   79.30
2017-05-25   79.20
2017-05-24   78.80
2017-05-23   78.90
2017-05-22   79.40
2017-05-21   80.10
2017-05-20   78.60
2017-05-19   79.00
2017-05-18   79.50
2017-05-17   79.00
2017-05-16   79.70
2017-05-15   80.40
2017-05-14   78.80
2017-05-13   78.50
2017-05-12   79.30
2017-05-11   79.70
2017-05-10   80.30
2017-05-09   80.40
2017-05-08   79.90
2017-05-07   79.70
2017-05-06   78.90
2017-05-05   79.10
2017-05-04   77.90
2017-05-03   80.40
2017-05-02   80.50
2017-05-01   79.60
2017-04-30   78.90
2017-04-29   78.50
2017-04-28   79.10
2017-04-27   79.50
2017-04-26   79.20
2017-04-25   78.90
2017-04-24   79.10
2017-04-23   78.60
2017-04-22   78.20
2017-04-21   78.80
2017-04-20   77.70
2017-04-19   76.40
2017-04-18   77.10
2017-04-17   78.10
2017-04-16   78.10
2017-04-15   77.50
2017-04-14   78.10
2017-04-13   77.20
2017-04-12   78.00
2017-04-11   77.40
2017-04-10   77.40
2017-04-09   78.00
2017-04-08   77.10
2017-04-07   78.40
2017-04-06   77.80
2017-04-05   78.30
2017-04-04   77.80
2017-04-03   77.50
2017-04-02   77.50
2017-04-01   77.50
2017-03-31   77.60
2017-03-30   77.50
2017-03-29   77.40
2017-03-28   77.00
2017-03-27   76.90
2017-03-26   77.80
2017-03-25   77.40
2017-03-24   77.20
2017-03-23   77.50
2017-03-22   78.70
2017-03-21   78.10
2017-03-20   79.10
2017-03-19   78.60
2017-03-18   79.00
2017-03-17   78.00
2017-03-16   77.80
2017-03-15   77.30
2017-03-14   78.00
2017-03-13   78.60
2017-03-12   77.00
2017-03-11   77.70
2017-03-10   79.40
2017-03-09   78.40
2017-03-08   78.40
2017-03-07   78.90
2017-03-06   79.20
2017-03-05   77.70
2017-03-04   78.50
2017-03-03   78.00
2017-03-02   77.20
2017-02-28   80.30
2017-02-27   80.30
2017-02-24   78.20
2017-02-23   78.80
2017-02-22   78.60
2017-02-21   78.00
2017-02-20   78.90
2017-02-19   77.90
2017-02-18   78.30
2017-02-17   78.40
2017-02-16   78.30
2017-02-15   78.00
2017-02-14   79.20
2017-02-13   78.60
2017-02-12   78.40
2017-02-11   78.40
2017-02-10   78.90
2017-02-09   78.80
2017-02-08   79.00
2017-02-07   79.10
2017-02-06   80.10
2017-02-05   79.40
2017-02-04   79.20
2017-02-03   79.10
2017-02-02   79.50
2017-02-01   78.90
2017-01-31   78.80
2017-01-30   79.10
2017-01-29   79.80
2017-01-28   79.20
2017-01-27   79.80
2017-01-26   79.70
2017-01-25   79.40
2017-01-24   79.80
2017-01-23   80.80
2017-01-21   79.40
2017-01-20   80.00
2017-01-19   80.00
2017-01-18   80.40
2017-01-17   80.60
2017-01-16   81.60
2017-01-15   81.60
2017-01-14   81.30
2017-01-13   80.60
2017-01-12   80.00
2017-01-11   80.90
2017-01-10   80.40
2017-01-08   80.70
2017-01-07   80.80
2017-01-06   80.80
2017-01-05   79.80
2017-01-03   81.60
2016-12-29   79.90
2016-12-28   80.40
2016-12-27   80.70
2016-12-26   81.50
2016-12-25   81.00
2016-12-23   81.20
2016-12-22   79.40
2016-12-21   79.90
2016-12-20   79.90
2016-12-19   81.20
2016-12-18   80.60
2016-12-09   79.70
2016-12-08   79.70
2016-12-07   79.70
2016-12-06   78.70
2016-12-05   78.90
2016-12-04   79.90
2016-12-03   79.50
2016-12-02   80.20
2016-12-01   79.50
2016-11-30   78.80
2016-11-29   79.70
2016-11-28   79.70
2016-11-27   79.20
2016-11-26   79.50
2016-11-25   78.70
2016-11-24   78.80
2016-11-23   79.50
2016-11-22   79.30
2016-11-21   79.00
2016-11-20   79.10
2016-11-19   78.80
2016-11-18   79.10
2016-11-17   78.50
2016-11-16   79.00
2016-11-15   79.30
2016-11-14   79.60
2016-11-13   79.50
2016-11-12   77.90
2016-11-11   78.70
2016-11-10   79.30
2016-11-09   79.50
2016-11-08   79.00
2016-11-07   80.10
2016-11-06   79.10
2016-11-05   77.60
2016-11-04   79.10
2016-11-03   79.20
2016-11-02   78.20
2016-11-01   78.00
2016-10-31   78.60
2016-10-30   78.60
2016-10-29   78.30
2016-10-28   78.70
2016-10-27   78.50
2016-10-26   78.80
2016-10-24   79.10
2016-10-23   79.50
2016-10-22   79.00
2016-10-21   77.50
2016-10-20   78.90
2016-10-19   78.30
2016-10-18   78.10
2016-10-17   78.20
2016-10-16   78.80
2016-10-15   78.50
2016-10-14   79.50
2016-10-13   79.50
2016-10-12   79.90
2016-10-11   79.90
2016-10-01   80.60
2016-09-30   78.80
2016-09-29   79.10
2016-09-28   78.80
2016-09-27   79.90
2016-09-26   80.60
2016-09-25   79.90
2016-09-24   79.00
2016-09-23   78.10
2016-09-22   79.40
2016-09-21   79.10
2016-09-20   79.00
2016-09-19   80.50
2016-09-18   80.80
2016-09-17   79.60
2016-09-16   79.90
2016-09-15   79.70
2016-09-14   79.40
2016-09-13   79.60
2016-09-10   80.30
2016-09-06   79.40
2016-09-05   79.60
2016-08-23   79.30
2016-08-21   79.70
2016-08-20   78.90
2016-08-19   79.30
2016-08-18   78.90
2016-08-17   79.70
2016-08-16   80.00
2016-08-15   79.70
2016-08-14   79.30
2016-08-13   79.40
2016-08-12   80.00
2016-08-11   78.50
2016-08-10   79.30
2016-08-09   80.40
2016-08-08   79.70
2016-08-06   79.00
2016-08-05   79.90
2016-08-04   78.90
2016-08-03   79.70
2016-08-02   80.60
2016-08-01   80.30
2016-07-31   79.60
2016-07-30   80.30
2016-07-29   79.50
2016-07-28   79.40
2016-07-27   79.70
2016-07-26   79.80
2016-07-24   80.30
2016-07-23   80.30
2016-07-22   79.70
2016-07-19   80.50
2016-07-18   80.30
2016-07-17   80.10
2016-07-16   80.60
2016-07-15   79.60
2016-07-14   78.90
2016-07-13   80.30
2016-07-12   80.60
2016-07-11   80.60
2016-07-10   80.40
2016-07-09   79.10
2016-07-08   80.60
2016-07-07   80.50
2016-07-06   80.30
2016-07-05   80.20
2016-07-04   80.30
2016-07-03   80.40
2016-07-02   80.40
2016-07-01   80.90
2016-06-18   80.90
2016-06-17   80.20
2016-06-16   79.90
2016-06-14   79.80
2016-06-12   80.00
2016-06-11   79.40
2016-06-10   79.60
2016-06-09   79.60
2016-06-08   79.90
2016-06-07   79.40
2016-06-06   79.40
2016-06-05   78.80
2016-06-04   79.70
2016-06-03   80.90
2016-06-02   81.20
2016-06-01   81.20
2016-05-31   81.20
2016-05-30   81.10
2016-05-27   80.20
2016-05-26   79.40
2016-05-25   79.00
2016-05-24   79.10
2016-05-23   80.30
2016-05-22   80.20
2016-05-21   78.90
2016-05-20   79.40
2016-05-19   79.60
2016-05-18   80.20
2016-05-17   80.70
2016-05-16   81.20
2016-05-15   80.30
2016-05-14   80.00
2016-05-13   81.00
2016-05-12   81.50
2016-05-11   81.40
2016-05-10   80.70
2016-05-08   79.80
2016-05-07   78.30
2016-05-06   79.30
2016-05-05   78.00
2016-05-04   75.50
2016-05-03   78.10
2016-05-02   80.50
2016-05-01   79.70
2016-04-30   78.20
2016-04-29   77.70
2016-04-28   78.40
2016-04-27   78.40
2016-04-26   79.10
2016-04-25   79.00
2016-04-24   78.80
2016-04-23   77.30
2016-04-22   78.40
2016-04-21   79.20
2016-04-20   77.30
2016-04-19   78.30
2016-04-18   78.60
2016-04-17   78.70
2016-04-16   79.20
2016-04-15   78.20
2016-04-14   78.20
2016-04-13   78.80
2016-04-12   79.40
2016-04-11   78.90
2016-04-10   78.20
2016-04-09   78.30
2016-04-08   79.30
2016-04-07   79.60
2016-04-06   80.50
